customer_id,name,email,segment,signup_date,monthly_usage_hours,monthly_ai_assist_calls,churned
a37418e32ffe,Quinn Garcia,quinn.garcia@sample.dev,self-serve,2023-11-18,3.7,8,1
61232c8fa4ea,Casey Chen,casey.chen@demo.org,smb,2023-03-26,7.5,29,0
efeeda947c1c,Casey Lee,casey.lee@example.com,self-serve,2024-02-22,2.0,24,0
cffa35cefb4a,Jamie Lopez,jamie.lopez@demo.org,self-serve,2024-05-18,2.1,0,0
817da1aa3192,Jordan Patel,jordan.patel@example.com,self-serve,2024-02-15,1.1,0,0
9e4288227245,Jordan Lopez,jordan.lopez@example.com,enterprise,2023-12-13,21.2,98,0
d943876a2a29,Alex Lee,alex.lee@sample.dev,self-serve,2024-08-18,0.2,0,0
935d65e1945c,Morgan Lee,morgan.lee@sample.dev,smb,2024-02-19,10.4,24,0
2de55edd6b9d,Jordan Patel,jordan.patel@demo.org,self-serve,2024-05-24,3.6,28,1
dccda008f847,Avery Patel,avery.patel@example.com,self-serve,2023-01-28,4.9,3,0
f7e6433ca54f,Casey Davis,casey.davis@sample.dev,smb,2023-03-20,6.7,14,0
facfcdbf8304,Riley Brown,riley.brown@demo.org,smb,2024-05-17,5.5,24,0
699bd529598b,Quinn Nguyen,quinn.nguyen@sample.dev,enterprise,2023-02-02,24.1,78,0
43916928cd8c,Morgan Martin,morgan.martin@sample.dev,self-serve,2023-02-06,5.5,7,0
fced8a48de38,Taylor Lee,taylor.lee@demo.org,self-serve,2023-11-16,2.5,0,1
e3748dc143a1,Jamie Chen,jamie.chen@example.com,smb,2024-08-08,5.5,27,0
8570600da2d4,Alex Brown,alex.brown@sample.dev,self-serve,2024-01-22,1.6,0,0
b6deb1bce388,Avery Nguyen,avery.nguyen@example.com,smb,2023-05-12,9.0,17,0
f6a5394ca4ae,Morgan Martin,morgan.martin@example.com,self-serve,2023-12-20,5.1,4,1
ab160e081c66,Riley Garcia,riley.garcia@example.com,smb,2024-08-29,10.6,32,0
3674e9bc2fba,Morgan Kim,morgan.kim@demo.org,self-serve,2023-11-30,5.8,8,0
5c1348e0c4ee,Alex Brown,alex.brown@sample.dev,self-serve,2024-04-25,0,0,0
82240fb5db7a,Morgan Davis,morgan.davis@demo.org,self-serve,2024-05-15,5.4,13,0
f118d3709338,Morgan Kim,morgan.kim@example.com,smb,2024-01-08,9.3,23,0
56ffef0ea6d0,Quinn Garcia,quinn.garcia@demo.org,self-serve,2023-02-18,2.2,17,0
0b3baee58522,Jordan Davis,jordan.davis@sample.dev,self-serve,2023-12-11,2.6,17,0
a4232e309116,Riley Lopez,riley.lopez@sample.dev,smb,2023-11-06,6.3,24,0
ff22a68754ab,Riley Martin,riley.martin@example.com,self-serve,2024-10-01,0.0,3,0
d365d4a07ce7,Quinn Kim,quinn.kim@sample.dev,smb,2023-08-07,6.0,9,0
01062f62fd28,Quinn Davis,quinn.davis@example.com,enterprise,2024-03-20,23.0,73,1
50f06f001846,Morgan Lee,morgan.lee@sample.dev,self-serve,2023-06-04,2.9,0,0
02494228f911,Morgan Patel,morgan.patel@demo.org,smb,2024-02-27,7.8,33,0
878d08143e97,Rowan Garcia,rowan.garcia@sample.dev,self-serve,2023-04-27,3.3,6,0
171314fe3788,Jamie Lee,jamie.lee@sample.dev,smb,2024-03-22,4.2,35,0
c9fcb675fcf9,Taylor Nguyen,taylor.nguyen@demo.org,self-serve,2023-10-12,2.3,0,0
688a7fe7e57a,Jamie Nguyen,jamie.nguyen@sample.dev,self-serve,2023-03-27,2.3,12,1
6d66c6b06be0,Morgan Patel,morgan.patel@example.com,self-serve,2023-05-24,3.2,17,0
00f8c4e1e057,Quinn Davis,quinn.davis@example.com,enterprise,2024-06-21,20.0,100,0
b3a7a2ec2fd1,Morgan Lopez,morgan.lopez@example.com,smb,2024-02-04,9.1,9,0
9059e807a055,Taylor Patel,taylor.patel@sample.dev,self-serve,2023-10-09,1.6,7,0
177317bf812d,Quinn Lopez,quinn.lopez@sample.dev,smb,2023-04-26,7.1,34,0
c82fdecc2d3f,Taylor Lopez,taylor.lopez@demo.org,self-serve,2024-01-12,3.2,3,0
4516188f3b37,Avery Nguyen,avery.nguyen@demo.org,smb,2023-09-03,8.0,34,0
abfc7cc1a9e7,Morgan Patel,morgan.patel@sample.dev,smb,2023-08-31,9.2,17,0
45374ed4736a,Casey Brown,casey.brown@sample.dev,self-serve,2023-08-30,1.8,23,1
de48d5fbd9b3,Morgan Martin,morgan.martin@sample.dev,smb,2023-10-08,10.5,11,0
87798cad4c10,Alex Lopez,alex.lopez@sample.dev,smb,2023-04-13,9.4,11,0
117c1e50124b,Alex Davis,alex.davis@example.com,smb,2024-07-14,7.8,14,1
007240d76c2c,Taylor Lee,taylor.lee@demo.org,smb,2023-05-20,9.3,25,0
63c25f3c8a7f,Jordan Patel,jordan.patel@example.com,self-serve,2024-06-12,2.2,0,0
7121f2f8ad48,Rowan Martin,rowan.martin@example.com,smb,2023-11-24,4.1,31,0
04bc0a561c15,Rowan Lopez,rowan.lopez@sample.dev,smb,2023-07-23,9.7,29,0
867121eb4312,Rowan Garcia,rowan.garcia@example.com,self-serve,2023-01-24,5.6,0,0
f952a116c068,Jamie Garcia,jamie.garcia@example.com,self-serve,2023-06-22,5.6,9,0
947454c8eeb6,Jordan Lopez,jordan.lopez@sample.dev,self-serve,2024-08-03,5.4,15,0
b0e44197b07c,Jamie Patel,jamie.patel@sample.dev,self-serve,2023-07-28,4.5,23,0
9ede494cc0ec,Jamie Martin,jamie.martin@demo.org,self-serve,2023-07-31,0,0,0
1c3776a17973,Riley Martin,riley.martin@sample.dev,self-serve,2023-05-30,8.4,9,0
21ded5b277b0,Riley Lopez,riley.lopez@demo.org,smb,2024-04-14,9.9,30,0
78676ab6f831,Alex Garcia,alex.garcia@example.com,smb,2024-03-09,7.9,17,1
988de16bf071,Avery Lopez,avery.lopez@demo.org,enterprise,2024-04-27,25.7,61,0
62b8dff9d771,Avery Nguyen,avery.nguyen@example.com,self-serve,2024-09-26,0,23,0
784afc285a9f,Quinn Nguyen,quinn.nguyen@sample.dev,smb,2023-09-24,9.1,35,0
6e9753490ea2,Taylor Patel,taylor.patel@example.com,self-serve,2024-06-27,1.6,8,0
94d5719c4aee,Jamie Brown,jamie.brown@sample.dev,smb,2024-03-16,7.2,45,0
8dc1ea298da4,Quinn Lopez,quinn.lopez@example.com,self-serve,2023-06-18,0.4,34,0
98b303e130ae,Quinn Lee,quinn.lee@example.com,self-serve,2023-06-02,4.2,7,0
5e668a2e8b0a,Jamie Martin,jamie.martin@sample.dev,self-serve,2024-05-21,4.8,7,0
16e862d147fe,Jamie Lee,jamie.lee@example.com,self-serve,2023-06-01,3.6,8,0
56544289bfbb,Taylor Chen,taylor.chen@example.com,smb,2024-07-30,10.1,16,0
3e4f94e82d18,Quinn Davis,quinn.davis@sample.dev,self-serve,2023-03-20,3.1,16,1
44283c465f45,Avery Brown,avery.brown@sample.dev,smb,2023-05-05,5.9,33,0
8bd9e14e7c74,Taylor Nguyen,taylor.nguyen@example.com,self-serve,2024-05-06,0,12,0
67dcef2673e6,Morgan Nguyen,morgan.nguyen@demo.org,smb,2024-04-08,6.5,39,0
a7b8ff30ef99,Taylor Garcia,taylor.garcia@demo.org,enterprise,2023-10-17,19.7,83,0
98da037c6619,Alex Patel,alex.patel@example.com,self-serve,2023-07-02,3.2,22,0
e7cb12f026f3,Riley Kim,riley.kim@example.com,self-serve,2024-02-17,2.3,21,0
7c5359e44f56,Casey Lee,casey.lee@example.com,smb,2023-11-14,10.2,17,0
30a3be010265,Morgan Chen,morgan.chen@sample.dev,self-serve,2024-04-01,4.7,0,0
90d6f642805b,Jordan Martin,jordan.martin@demo.org,smb,2024-09-20,9.1,38,1
ac6c627dd25a,Morgan Lee,morgan.lee@example.com,smb,2023-06-08,10.2,19,0
db6dfd1e3771,Casey Lee,casey.lee@sample.dev,self-serve,2024-05-04,1.2,32,0
7ee95d713e2b,Riley Chen,riley.chen@example.com,self-serve,2024-08-05,3.8,6,1
c6788eeff05e,Quinn Martin,quinn.martin@sample.dev,self-serve,2024-04-20,1.6,0,0
7d9d88ffb825,Rowan Patel,rowan.patel@example.com,smb,2023-01-17,10.2,34,0
716b1e0c7fc7,Alex Nguyen,alex.nguyen@sample.dev,self-serve,2023-11-01,1.7,19,0
3c6b812aaac9,Rowan Brown,rowan.brown@sample.dev,self-serve,2023-07-11,3.2,8,0
9be1c49b1c5f,Jordan Martin,jordan.martin@sample.dev,smb,2023-01-06,7.7,26,0
f5cf864ee9c7,Alex Davis,alex.davis@demo.org,smb,2023-11-07,4.0,6,0
ec04f582b200,Alex Brown,alex.brown@example.com,self-serve,2023-05-19,4.0,5,1
442028db2705,Avery Garcia,avery.garcia@demo.org,self-serve,2023-05-29,1.7,0,0
a618dd92dc5b,Riley Patel,riley.patel@example.com,self-serve,2024-04-19,4.3,13,1
2f74d7e787a6,Jamie Lee,jamie.lee@sample.dev,self-serve,2024-04-05,1.8,1,0
05f83c5cbd15,Avery Lopez,avery.lopez@demo.org,self-serve,2024-03-18,6.9,2,0
cfdc5b9dfd67,Quinn Brown,quinn.brown@demo.org,self-serve,2024-02-14,0.3,6,0
9869c7b5d1fe,Jamie Garcia,jamie.garcia@sample.dev,smb,2024-06-24,10.6,26,0
160b07e8e2eb,Alex Lee,alex.lee@example.com,self-serve,2024-09-29,4.7,1,0
fef685ba04bc,Taylor Brown,taylor.brown@demo.org,smb,2024-04-25,7.2,31,0
0d67b6cf656f,Morgan Davis,morgan.davis@sample.dev,enterprise,2024-04-24,21.1,86,0
2a6a3288d7c0,Morgan Lee,morgan.lee@demo.org,smb,2023-06-15,6.8,19,0
a423b5caa167,Jamie Kim,jamie.kim@sample.dev,self-serve,2023-06-10,2.3,2,0
36964234df88,Casey Garcia,casey.garcia@demo.org,self-serve,2023-02-18,4.9,4,0
c4d40ba4a3a4,Taylor Kim,taylor.kim@demo.org,smb,2024-05-30,8.7,25,0
a70dbe2c1aab,Riley Patel,riley.patel@example.com,smb,2024-05-13,7.9,34,0
a5a03b832dd9,Quinn Brown,quinn.brown@sample.dev,enterprise,2024-06-11,19.3,77,1
e07daf7a9706,Jamie Patel,jamie.patel@demo.org,enterprise,2024-09-17,16.9,67,0
8c9424c866fa,Avery Chen,avery.chen@sample.dev,self-serve,2023-05-01,6.0,0,1
26381ea68ece,Jamie Chen,jamie.chen@example.com,self-serve,2023-04-12,4.1,12,0
a3772a900731,Riley Lee,riley.lee@demo.org,enterprise,2023-01-07,20.1,98,0
b55970e78acf,Taylor Patel,taylor.patel@demo.org,self-serve,2024-02-29,1.1,16,1
1f974f057f31,Alex Garcia,alex.garcia@demo.org,self-serve,2024-03-15,1.2,10,0
c0b8c6cc9dcf,Morgan Nguyen,morgan.nguyen@sample.dev,self-serve,2023-01-11,2.5,0,1
3cc6724598af,Morgan Martin,morgan.martin@demo.org,enterprise,2023-06-18,18.2,84,1
ea6fb927d774,Taylor Davis,taylor.davis@demo.org,self-serve,2024-06-16,5.1,3,0
ccda39837ca2,Quinn Brown,quinn.brown@demo.org,smb,2023-11-18,8.2,24,0
e8d06461dbfd,Rowan Kim,rowan.kim@demo.org,smb,2024-04-01,5.4,8,0
ca508787e585,Jamie Lopez,jamie.lopez@demo.org,enterprise,2024-02-19,20.7,59,0
64c5d613ce02,Morgan Martin,morgan.martin@demo.org,smb,2023-05-10,5.5,23,0
75baf75a6d5e,Quinn Brown,quinn.brown@sample.dev,smb,2023-06-13,12.2,28,0
081e54e236af,Riley Brown,riley.brown@demo.org,smb,2024-06-01,8.5,27,0
b55ded75f124,Quinn Lopez,quinn.lopez@sample.dev,self-serve,2023-05-08,0.5,9,1
67fd9f282fa1,Riley Davis,riley.davis@demo.org,smb,2024-06-30,8.8,18,0
c3bc01b93980,Rowan Kim,rowan.kim@example.com,smb,2024-06-16,7.9,20,0
d38512b4b3bb,Morgan Lee,morgan.lee@example.com,self-serve,2024-03-11,3.4,1,1
59c6f9c9d08b,Jamie Garcia,jamie.garcia@sample.dev,self-serve,2024-01-14,2.1,0,0
882f1920d242,Casey Davis,casey.davis@demo.org,self-serve,2024-03-09,6.1,4,0
3bd96bea5518,Alex Kim,alex.kim@demo.org,self-serve,2023-05-11,0.8,6,0
bf9a357575ca,Quinn Patel,quinn.patel@sample.dev,smb,2024-04-11,4.7,27,0
e9a2b90422a8,Jordan Davis,jordan.davis@example.com,enterprise,2023-04-23,21.9,88,1
3e1b3d4e08b5,Jordan Lopez,jordan.lopez@example.com,self-serve,2024-01-19,2.2,15,0
512daf0bd435,Rowan Martin,rowan.martin@sample.dev,self-serve,2023-11-09,4.1,0,0
cb3126b423b1,Avery Patel,avery.patel@demo.org,smb,2023-03-11,9.4,17,0
cab33a1ca2f5,Jamie Lopez,jamie.lopez@example.com,smb,2024-05-01,9.9,8,0
aa1ca70da0ad,Quinn Lee,quinn.lee@demo.org,smb,2024-04-04,9.9,37,1
9a7f0d7efde2,Rowan Martin,rowan.martin@sample.dev,self-serve,2024-02-09,2.7,7,0
5aeabf3eef64,Casey Patel,casey.patel@demo.org,enterprise,2023-01-26,16.8,72,0
